id,vps_ip,vps_name,timestamp,status,latency_ms,cpu_percent,ram_percent,disk_percent
28274,62.84.187.169,Kia,1771095070,UP,1084.65,100.0,28.02,33.84
28267,192.168.100.71,AGENTE C1 ,1771095069,UP,51.72,0.11,7.02,11.1
28268,192.168.100.33,IA LOCAL,1771095069,UP,138.5,0.03,2.2,18.32
28266,82.25.84.232,Hostinger,1771095058,UP,489.87,75.01,54.36,65.04
28261,217.76.58.149,9rounds,1771095057,UP,2248.92,100.0,29.3,22.52
28262,154.38.191.168,Hyundai,1771095057,UP,634.6,18.4,27.98,30.23
28263,194.163.160.139,Quitomotors,1771095057,UP,812.49,100.0,11.27,11.12
28264,109.199.117.80,Armacar,1771095057,UP,864.17,100.0,27.26,15.3
28265,62.84.187.169,Kia,1771095057,UP,836.99,100.0,27.79,33.84
28257,147.93.179.212,1001Talleres,1771095056,UP,448.32,100.0,28.71,27.55
28258,192.168.100.33,IA LOCAL,1771095056,UP,139.4,0.03,2.2,18.32
28259,154.38.191.23,Autocom,1771095056,UP,602.65,100.0,28.86,26.89
28260,192.168.100.71,AGENTE C1 ,1771095056,UP,47.95,0.11,7.02,11.1
28248,154.38.191.23,Autocom,1771095054,DOWN,,,,
28249,147.93.179.212,1001Talleres,1771095054,DOWN,,,,
28250,192.168.100.33,IA LOCAL,1771095054,DOWN,,,,
28251,194.163.160.139,Quitomotors,1771095054,DOWN,,,,
28252,192.168.100.71,AGENTE C1 ,1771095054,DOWN,,,,
28253,109.199.117.80,Armacar,1771095054,DOWN,,,,
28254,154.38.191.168,Hyundai,1771095054,DOWN,,,,
28255,62.84.187.169,Kia,1771095054,DOWN,,,,
28256,82.25.84.232,Hostinger,1771095054,DOWN,,,,
28247,217.76.58.149,9rounds,1771095038,DOWN,,,,
28243,194.163.160.139,Quitomotors,1771095020,UP,815.95,100.0,11.25,11.12
28244,109.199.117.80,Armacar,1771095020,UP,829.94,100.0,27.15,15.3
28245,62.84.187.169,Kia,1771095020,UP,876.8,100.0,27.52,33.84
28246,82.25.84.232,Hostinger,1771095020,UP,544.59,75.01,54.38,65.04
28238,192.168.100.71,AGENTE C1 ,1771095019,UP,61.2,0.11,6.99,11.1
28239,192.168.100.33,IA LOCAL,1771095019,UP,160.91,0.03,2.2,18.32
28240,147.93.179.212,1001Talleres,1771095019,UP,545.74,100.0,28.76,27.55
28241,154.38.191.23,Autocom,1771095019,UP,673.98,100.0,28.79,26.89
28242,154.38.191.168,Hyundai,1771095019,UP,699.14,18.4,28.04,30.23
28237,217.76.58.149,9rounds,1771095010,UP,5532.56,100.0,29.66,22.52
28236,82.25.84.232,Hostinger,1771095008,UP,576.95,75.01,54.29,65.04
28232,154.38.191.168,Hyundai,1771095007,UP,790.45,18.4,28.0,30.23
28233,109.199.117.80,Armacar,1771095007,UP,728.14,100.0,26.99,15.3
28234,194.163.160.139,Quitomotors,1771095007,UP,833.97,100.0,11.28,11.12
28235,62.84.187.169,Kia,1771095007,UP,958.03,100.0,27.71,33.84
28228,192.168.100.71,AGENTE C1 ,1771095006,UP,52.86,0.11,6.99,11.1
28229,192.168.100.33,IA LOCAL,1771095006,UP,156.58,0.03,2.2,18.32
28230,154.38.191.23,Autocom,1771095006,UP,817.71,100.0,28.97,26.89
28231,147.93.179.212,1001Talleres,1771095006,UP,413.96,100.0,28.66,27.55
28219,154.38.191.168,Hyundai,1771095004,DOWN,,,,
28220,147.93.179.212,1001Talleres,1771095004,DOWN,,,,
28221,82.25.84.232,Hostinger,1771095004,DOWN,,,,
28222,109.199.117.80,Armacar,1771095004,DOWN,,,,
28223,194.163.160.139,Quitomotors,1771095004,DOWN,,,,
28224,154.38.191.23,Autocom,1771095004,DOWN,,,,
28225,62.84.187.169,Kia,1771095004,DOWN,,,,
28226,192.168.100.33,IA LOCAL,1771095004,DOWN,,,,
28227,192.168.100.71,AGENTE C1 ,1771095004,DOWN,,,,
28218,217.76.58.149,9rounds,1771095001,UP,4972.22,100.0,29.51,22.52
28216,109.199.117.80,Armacar,1771094983,UP,956.24,100.0,27.54,15.3
28217,82.25.84.232,Hostinger,1771094983,UP,578.61,75.01,54.42,65.04
28211,147.93.179.212,1001Talleres,1771094982,UP,474.08,100.0,28.51,27.55
28212,154.38.191.168,Hyundai,1771094982,UP,643.08,18.4,27.99,30.23
28213,154.38.191.23,Autocom,1771094982,UP,730.34,100.0,28.8,26.89
28214,194.163.160.139,Quitomotors,1771094982,UP,766.0,100.0,11.3,11.12
28215,62.84.187.169,Kia,1771094982,UP,886.85,100.0,27.64,33.84
28209,192.168.100.71,AGENTE C1 ,1771094981,UP,59.05,0.11,6.98,11.1
28210,192.168.100.33,IA LOCAL,1771094981,UP,150.75,0.03,2.2,18.32
28208,217.76.58.149,9rounds,1771094974,UP,4547.34,100.0,29.55,22.52
28204,194.163.160.139,Quitomotors,1771094970,UP,760.42,100.0,11.21,11.12
28205,109.199.117.80,Armacar,1771094970,UP,830.64,100.0,27.05,15.3
28206,62.84.187.169,Kia,1771094970,UP,953.55,100.0,27.6,33.84
28207,82.25.84.232,Hostinger,1771094970,UP,607.02,75.01,54.39,65.04
28199,192.168.100.71,AGENTE C1 ,1771094969,UP,56.06,0.11,7.0,11.1
28200,192.168.100.33,IA LOCAL,1771094969,UP,145.26,0.03,2.2,18.32
28201,147.93.179.212,1001Talleres,1771094969,UP,488.42,100.0,28.56,27.55
28202,154.38.191.168,Hyundai,1771094969,UP,700.76,18.4,28.07,30.23
28203,154.38.191.23,Autocom,1771094969,UP,767.89,100.0,28.85,26.89
28198,217.76.58.149,9rounds,1771094964,UP,5323.2,100.0,29.37,22.52
28197,82.25.84.232,Hostinger,1771094955,UP,494.53,75.01,54.63,65.03
28191,154.38.191.168,Hyundai,1771094954,UP,646.27,18.4,28.02,30.23
28192,109.199.117.80,Armacar,1771094954,UP,855.13,100.0,27.06,15.3
28193,194.163.160.139,Quitomotors,1771094954,UP,723.92,100.0,11.79,11.12
28194,147.93.179.212,1001Talleres,1771094954,UP,433.97,100.0,28.7,27.55
28195,154.38.191.23,Autocom,1771094954,UP,734.91,100.0,28.83,26.89
28196,62.84.187.169,Kia,1771094954,UP,789.49,100.0,27.54,33.84
28189,192.168.100.71,AGENTE C1 ,1771094953,UP,69.75,0.11,6.99,11.1
28190,192.168.100.33,IA LOCAL,1771094953,UP,140.44,0.03,2.21,18.32
28180,154.38.191.168,Hyundai,1771094952,DOWN,,,,
28181,62.84.187.169,Kia,1771094952,DOWN,,,,
28182,192.168.100.71,AGENTE C1 ,1771094952,DOWN,,,,
28183,194.163.160.139,Quitomotors,1771094952,DOWN,,,,
28184,109.199.117.80,Armacar,1771094952,DOWN,,,,
28185,82.25.84.232,Hostinger,1771094952,DOWN,,,,
28186,192.168.100.33,IA LOCAL,1771094952,DOWN,,,,
28187,147.93.179.212,1001Talleres,1771094952,DOWN,,,,
28188,154.38.191.23,Autocom,1771094952,DOWN,,,,
28179,217.76.58.149,9rounds,1771094947,DOWN,,,,
28178,82.25.84.232,Hostinger,1771094930,UP,685.79,75.01,54.73,65.03
28172,147.93.179.212,1001Talleres,1771094929,UP,497.22,100.0,28.61,27.55
28173,154.38.191.23,Autocom,1771094929,UP,782.15,100.0,28.93,26.89
28174,154.38.191.168,Hyundai,1771094929,UP,855.12,18.4,28.1,30.23
28175,194.163.160.139,Quitomotors,1771094929,UP,880.61,100.0,11.27,11.12
28176,109.199.117.80,Armacar,1771094929,UP,887.35,100.0,27.11,15.3
28177,62.84.187.169,Kia,1771094929,UP,934.62,100.0,28.0,33.84
28170,192.168.100.71,AGENTE C1 ,1771094928,UP,58.96,0.11,6.99,11.1
28171,192.168.100.33,IA LOCAL,1771094928,UP,150.54,0.03,2.2,18.32
28169,217.76.58.149,9rounds,1771094920,UP,3736.68,100.0,29.4,22.52
28168,82.25.84.232,Hostinger,1771094917,UP,586.54,75.01,54.95,65.03
28162,147.93.179.212,1001Talleres,1771094916,UP,503.08,100.0,28.64,27.55
28163,154.38.191.168,Hyundai,1771094916,UP,685.62,18.4,27.91,30.23
28164,154.38.191.23,Autocom,1771094916,UP,777.78,100.0,28.89,26.89
28165,194.163.160.139,Quitomotors,1771094916,UP,763.27,100.0,11.24,11.12
28166,109.199.117.80,Armacar,1771094916,UP,878.66,100.0,27.35,15.3
28167,62.84.187.169,Kia,1771094916,UP,928.59,100.0,27.51,33.84
28160,192.168.100.71,AGENTE C1 ,1771094915,UP,61.73,0.11,7.0,11.1
28161,192.168.100.33,IA LOCAL,1771094915,UP,152.98,0.03,2.2,18.32
28159,217.76.58.149,9rounds,1771094906,UP,4451.59,100.0,29.49,22.52
28156,194.163.160.139,Quitomotors,1771094904,UP,769.05,100.0,11.17,11.12
28157,62.84.187.169,Kia,1771094904,UP,922.26,100.0,27.69,33.84
28158,82.25.84.232,Hostinger,1771094904,UP,443.61,75.01,54.37,65.03
28151,192.168.100.33,IA LOCAL,1771094903,UP,153.9,0.03,2.2,18.32
28152,109.199.117.80,Armacar,1771094903,UP,822.09,100.0,27.14,15.3
28153,147.93.179.212,1001Talleres,1771094903,UP,446.03,100.0,28.59,27.55
28154,154.38.191.168,Hyundai,1771094903,UP,608.07,18.4,28.0,30.23
28155,154.38.191.23,Autocom,1771094903,UP,688.65,100.0,28.98,26.89
28150,192.168.100.71,AGENTE C1 ,1771094902,UP,94.2,0.11,7.01,11.1
28141,62.84.187.169,Kia,1771094901,DOWN,,,,
28142,154.38.191.168,Hyundai,1771094901,DOWN,,,,
28143,192.168.100.71,AGENTE C1 ,1771094901,DOWN,,,,
28144,154.38.191.23,Autocom,1771094901,DOWN,,,,
28145,109.199.117.80,Armacar,1771094901,DOWN,,,,
28146,192.168.100.33,IA LOCAL,1771094901,DOWN,,,,
28147,147.93.179.212,1001Talleres,1771094901,DOWN,,,,
28148,82.25.84.232,Hostinger,1771094901,DOWN,,,,
28149,194.163.160.139,Quitomotors,1771094901,DOWN,,,,
28140,217.76.58.149,9rounds,1771094897,DOWN,,,,
28139,82.25.84.232,Hostinger,1771094880,UP,552.86,75.01,54.36,65.03
28135,147.93.179.212,1001Talleres,1771094879,UP,391.32,100.0,28.7,27.55
28136,194.163.160.139,Quitomotors,1771094879,UP,748.12,100.0,11.18,11.12
28137,109.199.117.80,Armacar,1771094879,UP,783.97,100.0,27.03,15.3
28138,62.84.187.169,Kia,1771094879,UP,875.45,100.0,27.71,33.84
28131,192.168.100.71,AGENTE C1 ,1771094878,UP,45.88,0.11,6.99,11.1
28132,154.38.191.23,Autocom,1771094878,UP,571.77,100.0,28.77,26.89
28133,192.168.100.33,IA LOCAL,1771094878,UP,138.04,0.03,2.2,18.32
28134,154.38.191.168,Hyundai,1771094878,UP,602.69,18.4,28.25,30.23
28122,154.38.191.168,Hyundai,1771094877,DOWN,,,,
28123,154.38.191.23,Autocom,1771094877,DOWN,,,,
28124,82.25.84.232,Hostinger,1771094877,DOWN,,,,
28125,147.93.179.212,1001Talleres,1771094877,DOWN,,,,
28126,109.199.117.80,Armacar,1771094877,DOWN,,,,
28127,192.168.100.33,IA LOCAL,1771094877,DOWN,,,,
28128,194.163.160.139,Quitomotors,1771094877,DOWN,,,,
28129,192.168.100.71,AGENTE C1 ,1771094877,DOWN,,,,
28130,62.84.187.169,Kia,1771094877,DOWN,,,,
28121,217.76.58.149,9rounds,1771094872,DOWN,,,,
28120,82.25.84.232,Hostinger,1771094855,UP,608.62,75.01,54.53,65.03
28112,147.93.179.212,1001Talleres,1771094854,UP,506.8,100.0,28.67,27.55
28113,192.168.100.71,AGENTE C1 ,1771094854,UP,60.27,0.11,6.99,11.1
28114,192.168.100.33,IA LOCAL,1771094854,UP,146.28,0.03,2.2,18.32
28115,154.38.191.23,Autocom,1771094854,UP,670.74,100.0,28.88,26.89
28116,154.38.191.168,Hyundai,1771094854,UP,670.14,18.4,27.92,30.23
28117,194.163.160.139,Quitomotors,1771094854,UP,768.36,100.0,11.32,11.12
28118,109.199.117.80,Armacar,1771094854,UP,827.9,100.0,27.09,15.3
28119,62.84.187.169,Kia,1771094854,UP,902.05,100.0,27.69,33.84
28110,192.168.100.71,AGENTE C1 ,1771094853,DOWN,,,,
28111,192.168.100.33,IA LOCAL,1771094853,DOWN,,,,
28109,217.76.58.149,9rounds,1771094850,DOWN,,,,
28102,194.163.160.139,Quitomotors,1771094833,UP,775.01,100.0,11.19,11.12
28103,147.93.179.212,1001Talleres,1771094833,UP,505.35,100.0,28.67,27.55
28104,154.38.191.23,Autocom,1771094833,UP,1132.14,100.0,28.92,26.89
28105,154.38.191.168,Hyundai,1771094833,UP,777.32,18.4,27.96,30.23
28106,109.199.117.80,Armacar,1771094833,UP,775.73,100.0,27.13,15.3
28107,62.84.187.169,Kia,1771094833,UP,890.34,100.0,27.71,33.84
28108,82.25.84.232,Hostinger,1771094833,UP,477.04,75.01,54.61,65.03
28100,192.168.100.33,IA LOCAL,1771094832,UP,136.93,0.03,2.2,18.32
28101,192.168.100.71,AGENTE C1 ,1771094832,UP,53.6,0.11,6.99,11.1
28091,192.168.100.71,AGENTE C1 ,1771094831,DOWN,,,,
28092,147.93.179.212,1001Talleres,1771094831,DOWN,,,,
28093,194.163.160.139,Quitomotors,1771094831,DOWN,,,,
28094,192.168.100.33,IA LOCAL,1771094831,DOWN,,,,
28095,82.25.84.232,Hostinger,1771094831,DOWN,,,,
28096,109.199.117.80,Armacar,1771094831,DOWN,,,,
28097,154.38.191.168,Hyundai,1771094831,DOWN,,,,
28098,154.38.191.23,Autocom,1771094831,DOWN,,,,
28099,62.84.187.169,Kia,1771094831,DOWN,,,,
28090,217.76.58.149,9rounds,1771094827,UP,4768.07,100.0,29.32,22.52
28089,82.25.84.232,Hostinger,1771094810,UP,567.26,75.01,54.71,65.03
28083,147.93.179.212,1001Talleres,1771094809,UP,523.96,100.0,28.69,27.55
28084,154.38.191.168,Hyundai,1771094809,UP,716.12,18.4,28.07,30.23
28085,154.38.191.23,Autocom,1771094809,UP,760.79,100.0,28.85,26.89
28086,194.163.160.139,Quitomotors,1771094809,UP,859.56,100.0,11.22,11.12
28087,62.84.187.169,Kia,1771094809,UP,995.08,100.0,27.69,33.84
28088,109.199.117.80,Armacar,1771094809,UP,1060.33,100.0,27.08,15.3
28081,192.168.100.71,AGENTE C1 ,1771094808,UP,62.93,0.11,6.98,11.1
28082,192.168.100.33,IA LOCAL,1771094808,UP,149.94,0.03,2.2,18.32
28080,217.76.58.149,9rounds,1771094801,UP,5470.94,100.0,29.26,22.52
28079,82.25.84.232,Hostinger,1771094797,UP,648.6,75.01,55.13,65.03
28073,147.93.179.212,1001Talleres,1771094796,UP,514.73,100.0,28.73,27.55
28074,154.38.191.168,Hyundai,1771094796,UP,688.44,18.4,28.02,30.23
28075,154.38.191.23,Autocom,1771094796,UP,744.29,100.0,28.95,26.89
28076,194.163.160.139,Quitomotors,1771094796,UP,796.14,100.0,11.29,11.12
28077,109.199.117.80,Armacar,1771094796,UP,897.38,100.0,27.02,15.3
28078,62.84.187.169,Kia,1771094796,UP,1027.68,100.0,27.95,33.84
28071,192.168.100.71,AGENTE C1 ,1771094795,UP,65.83,0.11,6.99,11.1
28072,192.168.100.33,IA LOCAL,1771094795,UP,148.25,0.03,2.2,18.32
28069,217.76.58.149,9rounds,1771094784,UP,1320.36,100.0,29.36,22.52
28070,82.25.84.232,Hostinger,1771094784,UP,646.03,75.01,55.16,65.03
28064,154.38.191.23,Autocom,1771094783,UP,643.04,100.0,28.94,26.89
28065,154.38.191.168,Hyundai,1771094783,UP,641.56,18.4,28.04,30.23
28066,194.163.160.139,Quitomotors,1771094783,UP,818.79,100.0,11.31,11.12
28067,62.84.187.169,Kia,1771094783,UP,840.03,100.0,27.67,33.84
28068,109.199.117.80,Armacar,1771094783,UP,927.36,100.0,27.46,15.3
28061,192.168.100.71,AGENTE C1 ,1771094782,UP,56.92,0.11,7.0,11.1
28062,192.168.100.33,IA LOCAL,1771094782,UP,145.13,0.03,2.2,18.32
28063,147.93.179.212,1001Talleres,1771094782,UP,464.65,100.0,28.69,27.55
28060,217.76.58.149,9rounds,1771094772,UP,2905.43,100.0,29.43,22.52
28059,82.25.84.232,Hostinger,1771094771,UP,544.6,75.01,54.37,65.03
28053,147.93.179.212,1001Talleres,1771094770,UP,524.89,100.0,28.67,27.55
28054,154.38.191.23,Autocom,1771094770,UP,684.58,100.0,28.81,26.89
28055,154.38.191.168,Hyundai,1771094770,UP,756.12,18.4,28.05,30.23
28056,109.199.117.80,Armacar,1771094770,UP,891.2,100.0,27.1,15.3
28057,194.163.160.139,Quitomotors,1771094770,UP,904.91,100.0,11.24,11.12
28058,62.84.187.169,Kia,1771094770,UP,964.24,100.0,27.76,33.84
28051,192.168.100.71,AGENTE C1 ,1771094769,UP,64.21,0.11,6.98,11.1
28052,192.168.100.33,IA LOCAL,1771094769,UP,147.24,0.03,2.21,18.32
28050,217.76.58.149,9rounds,1771094763,UP,5468.92,100.0,29.34,22.52
28046,194.163.160.139,Quitomotors,1771094758,UP,864.22,100.0,11.8,11.12
28047,109.199.117.80,Armacar,1771094758,UP,940.93,100.0,27.12,15.3
28048,62.84.187.169,Kia,1771094758,UP,981.96,100.0,27.62,33.84
28049,82.25.84.232,Hostinger,1771094758,UP,591.79,75.01,54.62,65.03
28041,192.168.100.33,IA LOCAL,1771094757,UP,166.66,0.03,2.21,18.32
28042,192.168.100.71,AGENTE C1 ,1771094757,UP,74.13,0.11,7.0,11.1
28043,147.93.179.212,1001Talleres,1771094757,UP,568.85,100.0,28.58,27.55
28044,154.38.191.168,Hyundai,1771094757,UP,748.74,18.4,28.1,30.23
28045,154.38.191.23,Autocom,1771094757,UP,918.9,100.0,28.88,26.89
28040,217.76.58.149,9rounds,1771094750,UP,5378.12,100.0,29.31,22.52
28034,82.25.84.232,Hostinger,1771094746,UP,507.95,75.01,54.72,65.03
28035,147.93.179.212,1001Talleres,1771094746,UP,438.0,100.0,28.61,27.55
28036,154.38.191.168,Hyundai,1771094746,UP,660.64,18.4,28.03,30.23
28037,154.38.191.23,Autocom,1771094746,UP,762.84,100.0,28.92,26.89
28038,194.163.160.139,Quitomotors,1771094746,UP,745.01,100.0,11.32,11.12
28039,109.199.117.80,Armacar,1771094746,UP,751.88,100.0,27.08,15.3
28031,62.84.187.169,Kia,1771094745,UP,878.39,100.0,27.78,33.84
28032,192.168.100.33,IA LOCAL,1771094745,UP,137.7,0.03,2.2,18.32
28033,192.168.100.71,AGENTE C1 ,1771094745,UP,53.97,0.11,7.0,11.1
28024,147.93.179.212,1001Talleres,1771094744,DOWN,,,,
28025,192.168.100.71,AGENTE C1 ,1771094744,DOWN,,,,
28026,109.199.117.80,Armacar,1771094744,DOWN,,,,
28027,154.38.191.23,Autocom,1771094744,DOWN,,,,
28028,154.38.191.168,Hyundai,1771094744,DOWN,,,,
28029,192.168.100.33,IA LOCAL,1771094744,DOWN,,,,
28030,194.163.160.139,Quitomotors,1771094744,DOWN,,,,
28023,217.76.58.149,9rounds,1771094740,DOWN,,,,
28021,62.84.187.169,Kia,1771094724,UP,888.64,100.0,27.76,33.84
28022,82.25.84.232,Hostinger,1771094724,UP,500.81,75.01,54.61,65.03
28015,147.93.179.212,1001Talleres,1771094723,UP,447.38,100.0,28.59,27.55
28016,192.168.100.33,IA LOCAL,1771094723,UP,147.13,0.03,2.2,18.32
28017,154.38.191.23,Autocom,1771094723,UP,657.23,100.0,28.93,26.89
28018,154.38.191.168,Hyundai,1771094723,UP,604.04,18.4,28.07,30.23
28019,109.199.117.80,Armacar,1771094723,UP,762.47,100.0,27.07,15.3
28020,194.163.160.139,Quitomotors,1771094723,UP,690.35,100.0,11.2,11.12
28014,192.168.100.71,AGENTE C1 ,1771094722,UP,65.21,0.11,7.0,11.1
28005,147.93.179.212,1001Talleres,1771094721,DOWN,,,,
28006,192.168.100.71,AGENTE C1 ,1771094721,DOWN,,,,
28007,109.199.117.80,Armacar,1771094721,DOWN,,,,
28008,194.163.160.139,Quitomotors,1771094721,DOWN,,,,
28009,154.38.191.168,Hyundai,1771094721,DOWN,,,,
28010,82.25.84.232,Hostinger,1771094721,DOWN,,,,
28011,192.168.100.33,IA LOCAL,1771094721,DOWN,,,,
28012,154.38.191.23,Autocom,1771094721,DOWN,,,,
28013,62.84.187.169,Kia,1771094721,DOWN,,,,
28004,217.76.58.149,9rounds,1771094717,DOWN,,,,
28002,62.84.187.169,Kia,1771094700,UP,1132.87,100.0,27.58,33.84
28003,82.25.84.232,Hostinger,1771094700,UP,500.69,75.01,54.27,65.03
27995,192.168.100.71,AGENTE C1 ,1771094699,UP,58.73,0.11,7.01,11.1
27996,192.168.100.33,IA LOCAL,1771094699,UP,143.07,0.03,2.2,18.32
27997,154.38.191.168,Hyundai,1771094699,UP,582.45,18.4,28.03,30.23
27998,154.38.191.23,Autocom,1771094699,UP,780.1,100.0,28.82,26.89
27999,194.163.160.139,Quitomotors,1771094699,UP,762.05,100.0,11.19,11.12
28000,147.93.179.212,1001Talleres,1771094699,UP,410.09,100.0,28.66,27.55
28001,109.199.117.80,Armacar,1771094699,UP,796.56,100.0,27.19,15.3
27992,147.93.179.212,1001Talleres,1771094698,DOWN,,,,
27993,192.168.100.71,AGENTE C1 ,1771094698,DOWN,,,,
27994,192.168.100.33,IA LOCAL,1771094698,DOWN,,,,
27991,217.76.58.149,9rounds,1771094695,DOWN,,,,
27990,82.25.84.232,Hostinger,1771094679,UP,443.77,75.01,54.26,65.03
27985,154.38.191.168,Hyundai,1771094678,UP,577.78,18.4,28.02,30.23
27986,154.38.191.23,Autocom,1771094678,UP,636.6,100.0,28.82,26.89
27987,109.199.117.80,Armacar,1771094678,UP,762.22,100.0,27.09,15.3
27988,194.163.160.139,Quitomotors,1771094678,UP,680.23,100.0,11.33,11.12
27989,62.84.187.169,Kia,1771094678,UP,792.89,100.0,27.73,33.84
27982,192.168.100.33,IA LOCAL,1771094677,UP,159.43,0.03,2.21,18.32
27983,192.168.100.71,AGENTE C1 ,1771094677,UP,62.71,0.11,7.0,11.1
27984,147.93.179.212,1001Talleres,1771094677,UP,444.83,100.0,28.59,27.55
27973,147.93.179.212,1001Talleres,1771094676,DOWN,,,,
27974,154.38.191.168,Hyundai,1771094676,DOWN,,,,
27975,62.84.187.169,Kia,1771094676,DOWN,,,,
27976,154.38.191.23,Autocom,1771094676,DOWN,,,,
27977,109.199.117.80,Armacar,1771094676,DOWN,,,,
27978,194.163.160.139,Quitomotors,1771094676,DOWN,,,,
27979,82.25.84.232,Hostinger,1771094676,DOWN,,,,
27980,192.168.100.33,IA LOCAL,1771094676,DOWN,,,,
27981,192.168.100.71,AGENTE C1 ,1771094676,DOWN,,,,
27972,217.76.58.149,9rounds,1771094671,DOWN,,,,
27971,82.25.84.232,Hostinger,1771094654,UP,665.49,75.01,55.18,65.03
27965,147.93.179.212,1001Talleres,1771094653,UP,531.52,100.0,28.62,27.55
27966,154.38.191.168,Hyundai,1771094653,UP,699.92,18.4,28.16,30.23
27967,154.38.191.23,Autocom,1771094653,UP,812.32,100.0,28.9,26.89
27968,194.163.160.139,Quitomotors,1771094653,UP,782.93,100.0,11.24,11.12
27969,109.199.117.80,Armacar,1771094653,UP,882.1,100.0,27.5,15.3
27970,62.84.187.169,Kia,1771094653,UP,927.71,100.0,27.71,33.84
27963,192.168.100.71,AGENTE C1 ,1771094652,UP,61.2,0.11,7.0,11.1
27964,192.168.100.33,IA LOCAL,1771094652,UP,151.44,0.03,2.21,18.32
27962,217.76.58.149,9rounds,1771094646,UP,5626.67,100.0,29.07,22.52
27958,194.163.160.139,Quitomotors,1771094641,UP,827.43,100.0,11.22,11.12
27959,62.84.187.169,Kia,1771094641,UP,917.6,100.0,27.79,33.84
27960,109.199.117.80,Armacar,1771094641,UP,890.43,100.0,27.06,15.3
27961,82.25.84.232,Hostinger,1771094641,UP,557.57,75.01,54.24,65.03
27955,147.93.179.212,1001Talleres,1771094640,UP,530.94,100.0,28.64,27.55
27956,154.38.191.23,Autocom,1771094640,UP,803.51,100.0,28.94,26.89
27957,154.38.191.168,Hyundai,1771094640,UP,875.73,18.4,28.0,30.23
27953,192.168.100.71,AGENTE C1 ,1771094639,UP,62.77,0.11,6.99,11.1
27954,192.168.100.33,IA LOCAL,1771094639,UP,150.16,0.03,2.21,18.32
27951,82.25.84.232,Hostinger,1771094629,UP,586.2,75.01,54.23,65.03
27952,217.76.58.149,9rounds,1771094629,UP,1849.6,100.0,29.56,22.52
27946,154.38.191.168,Hyundai,1771094628,UP,754.17,18.4,28.12,30.23
27947,194.163.160.139,Quitomotors,1771094628,UP,796.62,100.0,11.23,11.12
27948,62.84.187.169,Kia,1771094628,UP,872.14,100.0,27.66,33.84
27949,109.199.117.80,Armacar,1771094628,UP,896.92,100.0,27.59,15.3
27950,154.38.191.23,Autocom,1771094628,UP,1155.22,100.0,28.77,26.89
27943,192.168.100.71,AGENTE C1 ,1771094627,UP,58.44,0.11,6.99,11.1
27944,192.168.100.33,IA LOCAL,1771094627,UP,158.49,0.03,2.2,18.32
27945,147.93.179.212,1001Talleres,1771094627,UP,527.36,100.0,28.64,27.55
27942,217.76.58.149,9rounds,1771094618,UP,3266.61,100.0,29.6,22.52
27941,82.25.84.232,Hostinger,1771094616,UP,603.25,75.01,54.48,65.03
27933,192.168.100.71,AGENTE C1 ,1771094615,UP,63.6,0.11,6.99,11.1
27934,192.168.100.33,IA LOCAL,1771094615,UP,155.76,0.03,2.2,18.32
27935,147.93.179.212,1001Talleres,1771094615,UP,432.66,100.0,28.6,27.55
27936,154.38.191.168,Hyundai,1771094615,UP,732.37,18.4,28.11,30.23
27937,154.38.191.23,Autocom,1771094615,UP,739.11,100.0,28.89,26.89
27938,194.163.160.139,Quitomotors,1771094615,UP,782.38,100.0,11.28,11.12
27939,62.84.187.169,Kia,1771094615,UP,870.14,100.0,27.66,33.84
27940,109.199.117.80,Armacar,1771094615,UP,881.47,100.0,27.03,15.3
27931,192.168.100.33,IA LOCAL,1771094614,DOWN,,,,
27932,192.168.100.71,AGENTE C1 ,1771094614,DOWN,,,,
27930,217.76.58.149,9rounds,1771094611,UP,3277.34,100.0,29.59,22.52
27929,82.25.84.232,Hostinger,1771094595,UP,547.33,75.01,54.45,65.03
27923,147.93.179.212,1001Talleres,1771094594,UP,516.96,100.0,28.61,27.55
27924,154.38.191.23,Autocom,1771094594,UP,779.73,100.0,28.86,26.89
27925,154.38.191.168,Hyundai,1771094594,UP,773.16,18.4,28.07,30.23
27926,194.163.160.139,Quitomotors,1771094594,UP,863.86,100.0,11.27,11.12
27927,109.199.117.80,Armacar,1771094594,UP,897.02,100.0,27.01,15.3
27928,62.84.187.169,Kia,1771094594,UP,980.4,100.0,27.91,33.84
27921,192.168.100.71,AGENTE C1 ,1771094593,UP,63.11,0.11,6.98,11.1
27922,192.168.100.33,IA LOCAL,1771094593,UP,148.56,0.03,2.2,18.32
27920,217.76.58.149,9rounds,1771094585,UP,3860.39,100.0,29.44,22.51
27916,194.163.160.139,Quitomotors,1771094582,UP,903.32,100.0,11.33,11.12
27917,109.199.117.80,Armacar,1771094582,UP,949.26,100.0,27.34,15.3
27918,62.84.187.169,Kia,1771094582,UP,1119.59,100.0,27.74,33.84
27919,82.25.84.232,Hostinger,1771094582,UP,568.65,75.01,54.25,65.03
27913,147.93.179.212,1001Talleres,1771094581,UP,505.44,100.0,28.67,27.55
